,Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
16285,1100.0,1.0,2.0,1.0,48.0,0.0,120.0,1056.0,0.0,120.0,1145.0,0.0,80.0,1194.0,0.0,120.0,1023.0,0.0,326.0,1608.0,0.0,80.0,1102.0,1.0
16286,15900.0,1.0,1.0,1.0,39.0,-1.0,282.0,70.0,-1.0,81.0,282.0,-1.0,347.0,81.0,-1.0,341.0,347.0,-1.0,162.0,341.0,-1.0,380.0,162.0,0.0
16287,5300.0,1.0,2.0,2.0,59.0,-1.0,0.0,193.0,2.0,248.0,127.0,2.0,0.0,317.0,2.0,0.0,248.0,0.0,295.0,102.0,-1.0,469.0,295.0,0.0
16288,12000.0,2.0,2.0,1.0,45.0,0.0,23.0,318.0,-1.0,107.0,23.0,-1.0,93.0,106.0,-1.0,76.0,93.0,-1.0,10.0,76.0,-1.0,150.0,10.0,0.0
16289,1900.0,2.0,2.0,2.0,25.0,0.0,70.0,1068.0,0.0,59.0,1121.0,0.0,42.0,1149.0,0.0,43.0,1172.0,0.0,51.0,1196.0,0.0,53.0,1227.0,0.0
16290,3300.0,1.0,3.0,2.0,39.0,0.0,59.0,312.0,0.0,80.0,365.0,0.0,40.0,426.0,0.0,80.0,459.0,0.0,120.0,525.0,0.0,0.0,636.0,0.0
16291,10300.0,2.0,1.0,1.0,45.0,1.0,74.0,194.0,-2.0,4.0,74.0,-1.0,0.0,4.0,-1.0,5.0,0.0,-1.0,198.0,5.0,-1.0,20.0,198.0,0.0
16292,12700.0,1.0,1.0,1.0,40.0,-1.0,330.0,330.0,-1.0,330.0,330.0,-1.0,330.0,330.0,-1.0,611.0,330.0,-1.0,644.0,611.0,-1.0,388.0,644.0,0.0
16293,6800.0,1.0,1.0,2.0,49.0,0.0,203.0,248.0,0.0,0.0,397.0,0.0,13312.0,-6291.0,-1.0,240.0,6679.0,0.0,240.0,6562.0,0.0,244.0,6657.0,0.0
16294,1200.0,2.0,3.0,1.0,40.0,0.0,80.0,847.0,0.0,80.0,901.0,0.0,40.0,953.0,2.0,40.0,825.0,0.0,80.0,851.0,0.0,80.0,910.0,1.0
16295,2000.0,2.0,3.0,2.0,43.0,2.0,40.0,928.0,2.0,80.0,941.0,0.0,40.0,994.0,0.0,40.0,1017.0,0.0,38.0,1041.0,0.0,60.0,1062.0,1.0
16296,9300.0,2.0,3.0,1.0,69.0,-1.0,280.0,7340.0,0.0,220.0,5901.0,0.0,280.0,5896.0,0.0,243.0,5996.0,0.0,160.0,6073.0,0.0,200.0,4138.0,1.0
16297,1100.0,2.0,2.0,1.0,38.0,-1.0,9.0,9.0,-1.0,9.0,9.0,-1.0,9.0,9.0,-1.0,9.0,9.0,-1.0,27.0,9.0,-1.0,419.0,27.0,1.0
16298,6000.0,2.0,1.0,1.0,44.0,-2.0,165.0,217.0,-2.0,572.0,165.0,-2.0,240.0,571.0,-2.0,334.0,239.0,-2.0,330.0,333.0,-2.0,713.0,330.0,0.0
16299,2000.0,2.0,2.0,1.0,31.0,-1.0,33.0,17.0,-1.0,0.0,33.0,2.0,131.0,17.0,-1.0,0.0,131.0,2.0,8.0,107.0,2.0,0.0,91.0,1.0
16300,5600.0,2.0,1.0,2.0,32.0,2.0,184.0,43.0,-1.0,188.0,184.0,-1.0,68.0,188.0,-1.0,0.0,68.0,-1.0,244.0,0.0,-1.0,0.0,244.0,1.0
16301,17600.0,2.0,2.0,2.0,25.0,2.0,0.0,9017.0,2.0,400.0,8816.0,0.0,400.0,9069.0,0.0,400.0,9258.0,0.0,400.0,9508.0,0.0,400.0,9742.0,1.0
16302,12800.0,2.0,1.0,1.0,35.0,-1.0,755.0,32.0,-1.0,0.0,755.0,-1.0,20.0,-6.0,-1.0,863.0,6.0,-1.0,200.0,863.0,-1.0,6740.0,193.0,1.0
16303,7200.0,1.0,1.0,2.0,52.0,0.0,241.0,5373.0,0.0,240.0,4928.0,0.0,228.0,4743.0,0.0,300.0,4739.0,0.0,1.0,4798.0,2.0,200.0,4400.0,1.0
16304,14500.0,2.0,2.0,1.0,31.0,1.0,106.0,0.0,-1.0,0.0,105.0,2.0,0.0,24.0,2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
16305,1200.0,1.0,2.0,1.0,55.0,0.0,56.0,1168.0,0.0,40.0,823.0,0.0,40.0,654.0,0.0,9.0,304.0,0.0,55.0,313.0,-1.0,0.0,55.0,0.0
16306,4000.0,1.0,2.0,1.0,39.0,0.0,119.0,3998.0,0.0,112.0,3062.0,0.0,391.0,2344.0,-1.0,491.0,391.0,-1.0,124.0,491.0,-1.0,673.0,108.0,0.0
16307,1100.0,2.0,3.0,2.0,26.0,2.0,52.0,530.0,2.0,0.0,562.0,2.0,48.0,541.0,2.0,0.0,580.0,2.0,52.0,565.0,2.0,0.0,607.0,1.0
16308,4800.0,2.0,1.0,2.0,33.0,0.0,157.0,4214.0,0.0,384.0,4304.0,0.0,0.0,4615.0,2.0,380.0,4481.0,2.0,164.0,4788.0,2.0,0.0,4866.0,1.0
16309,9500.0,2.0,1.0,2.0,28.0,0.0,360.0,9338.0,0.0,412.0,9460.0,0.0,361.0,9698.0,0.0,241.0,8305.0,0.0,241.0,7906.0,0.0,241.0,7749.0,0.0
16310,2100.0,2.0,2.0,2.0,25.0,0.0,80.0,1876.0,0.0,70.0,1837.0,0.0,56.0,1788.0,0.0,40.0,1127.0,0.0,40.0,1155.0,0.0,44.0,1169.0,0.0
16311,700.0,2.0,3.0,1.0,39.0,0.0,46.0,299.0,0.0,72.0,340.0,0.0,0.0,406.0,2.0,35.0,394.0,2.0,0.0,417.0,2.0,15.0,404.0,0.0
16312,19900.0,1.0,1.0,2.0,30.0,-2.0,920.0,443.0,-1.0,802.0,917.0,0.0,203.0,1437.0,0.0,204.0,1249.0,0.0,106.0,845.0,0.0,826.0,105.0,0.0
16313,1300.0,2.0,1.0,2.0,48.0,0.0,80.0,756.0,0.0,80.0,824.0,0.0,101.0,878.0,0.0,0.0,965.0,2.0,80.0,937.0,0.0,92.0,1002.0,0.0
16314,18000.0,2.0,1.0,1.0,35.0,1.0,100.0,0.0,-1.0,100.0,100.0,-1.0,0.0,100.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
16315,4000.0,1.0,2.0,1.0,50.0,0.0,40.0,956.0,0.0,22.0,134.0,-1.0,20.0,22.0,-1.0,19.0,19.0,-1.0,16.0,19.0,-1.0,16.0,16.0,0.0
16316,14400.0,2.0,1.0,2.0,29.0,0.0,127.0,95.0,-1.0,111.0,127.0,-1.0,286.0,111.0,-1.0,127.0,95.0,-1.0,119.0,127.0,-1.0,95.0,119.0,0.0
16317,7600.0,2.0,1.0,2.0,26.0,0.0,100.0,1877.0,0.0,80.0,1947.0,0.0,120.0,1974.0,0.0,80.0,2015.0,0.0,80.0,1755.0,0.0,80.0,1376.0,1.0
16318,13900.0,2.0,2.0,1.0,34.0,-2.0,9690.0,785.0,-2.0,324.0,9591.0,-1.0,7950.0,324.0,0.0,280.0,7955.0,0.0,260.0,7650.0,0.0,281.0,7326.0,0.0
16319,1900.0,2.0,3.0,1.0,26.0,0.0,71.0,1952.0,0.0,89.0,1990.0,0.0,59.0,1982.0,0.0,16.0,1992.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0
16320,1900.0,1.0,2.0,2.0,26.0,0.0,60.0,467.0,0.0,61.0,507.0,0.0,60.0,516.0,0.0,40.0,540.0,0.0,40.0,560.0,0.0,40.0,554.0,0.0
16321,2000.0,2.0,2.0,2.0,24.0,2.0,70.0,1900.0,0.0,61.0,1318.0,0.0,40.0,892.0,0.0,7.0,910.0,0.0,7.0,373.0,0.0,0.0,371.0,0.0
16322,6900.0,1.0,1.0,2.0,39.0,0.0,220.0,5552.0,0.0,194.0,5449.0,0.0,185.0,5476.0,0.0,184.0,4913.0,0.0,148.0,4822.0,0.0,180.0,4082.0,0.0
16323,1100.0,2.0,2.0,2.0,25.0,2.0,0.0,42.0,2.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,1.0
16324,12800.0,2.0,1.0,2.0,32.0,-2.0,329.0,25.0,-2.0,514.0,329.0,-2.0,53.0,507.0,-2.0,13.0,53.0,-2.0,24.0,13.0,-2.0,345.0,24.0,0.0
16325,12100.0,2.0,2.0,1.0,36.0,0.0,156.0,3445.0,0.0,111.0,3349.0,0.0,143.0,3229.0,0.0,64.0,3198.0,0.0,61.0,2343.0,0.0,0.0,583.0,0.0
16326,1100.0,2.0,2.0,1.0,35.0,0.0,48.0,442.0,0.0,50.0,482.0,0.0,61.0,524.0,0.0,24.0,577.0,0.0,22.0,579.0,0.0,24.0,592.0,0.0
16327,1300.0,2.0,2.0,1.0,27.0,0.0,80.0,618.0,0.0,200.0,263.0,0.0,80.0,440.0,0.0,680.0,498.0,0.0,60.0,1151.0,0.0,80.0,970.0,0.0
16328,4500.0,2.0,5.0,2.0,34.0,3.0,140.0,4386.0,2.0,141.0,3925.0,0.0,132.0,3816.0,0.0,121.0,3176.0,0.0,120.0,3121.0,0.0,160.0,3108.0,0.0
16329,6400.0,2.0,2.0,2.0,31.0,0.0,200.0,876.0,0.0,320.0,923.0,0.0,16.0,960.0,-1.0,676.0,16.0,-1.0,14.0,676.0,0.0,14.0,690.0,0.0
16330,10900.0,2.0,2.0,1.0,29.0,0.0,160.0,991.0,0.0,200.0,902.0,0.0,0.0,854.0,2.0,400.0,594.0,0.0,280.0,747.0,0.0,80.0,1007.0,0.0
16331,1300.0,2.0,6.0,1.0,51.0,0.0,60.0,1052.0,0.0,60.0,1092.0,0.0,40.0,532.0,0.0,27.0,563.0,0.0,36.0,581.0,0.0,36.0,601.0,0.0
16332,5600.0,1.0,1.0,2.0,29.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
16333,2000.0,1.0,3.0,2.0,52.0,0.0,88.0,1724.0,0.0,85.0,1769.0,0.0,17.0,1406.0,0.0,16.0,489.0,0.0,22.0,441.0,0.0,22.0,456.0,0.0
16334,1300.0,2.0,2.0,1.0,44.0,2.0,45.0,212.0,0.0,100.0,252.0,0.0,120.0,348.0,0.0,80.0,462.0,0.0,80.0,534.0,0.0,22.0,605.0,1.0
16335,3200.0,2.0,3.0,1.0,32.0,2.0,80.0,1626.0,2.0,80.0,1667.0,2.0,52.0,1709.0,2.0,80.0,1721.0,2.0,76.0,1761.0,2.0,76.0,1802.0,1.0
16336,11500.0,2.0,2.0,1.0,47.0,0.0,240.0,5801.0,0.0,160.0,4633.0,0.0,220.0,3058.0,0.0,100.0,2389.0,0.0,120.0,2450.0,0.0,120.0,2524.0,0.0
16337,1900.0,1.0,5.0,2.0,35.0,0.0,64.0,1897.0,0.0,64.0,1354.0,0.0,48.0,1250.0,0.0,48.0,1237.0,0.0,40.0,1156.0,0.0,39.0,1099.0,0.0
16338,5900.0,2.0,1.0,1.0,46.0,-2.0,69.0,271.0,-2.0,876.0,69.0,-2.0,18.0,875.0,-2.0,138.0,18.0,-2.0,36.0,138.0,-2.0,80.0,36.0,0.0
16339,6400.0,2.0,1.0,2.0,28.0,1.0,240.0,6051.0,2.0,243.0,6131.0,2.0,501.0,6212.0,2.0,0.0,6206.0,2.0,240.0,5784.0,0.0,240.0,5928.0,0.0
16340,5100.0,1.0,3.0,1.0,33.0,0.0,53.0,218.0,0.0,60.0,237.0,0.0,0.0,284.0,0.0,40.0,284.0,0.0,40.0,324.0,0.0,24.0,364.0,0.0
16341,12900.0,2.0,2.0,2.0,31.0,0.0,104.0,2852.0,0.0,103.0,2846.0,0.0,103.0,2881.0,0.0,106.0,2914.0,0.0,111.0,2975.0,0.0,100.0,2984.0,0.0
16342,6800.0,1.0,1.0,1.0,38.0,0.0,302.0,6874.0,0.0,302.0,6841.0,0.0,252.0,6726.0,0.0,261.0,6793.0,0.0,241.0,6921.0,0.0,257.0,6543.0,0.0
16343,900.0,1.0,2.0,1.0,39.0,2.0,60.0,824.0,2.0,40.0,811.0,2.0,29.0,826.0,2.0,0.0,830.0,2.0,72.0,812.0,2.0,0.0,819.0,1.0
16344,5200.0,2.0,2.0,2.0,28.0,0.0,188.0,5213.0,0.0,204.0,5254.0,0.0,154.0,5254.0,0.0,3295.0,4877.0,-1.0,122.0,2470.0,0.0,80.0,2458.0,1.0
16345,3100.0,1.0,2.0,2.0,28.0,-1.0,185.0,204.0,-1.0,79.0,185.0,-1.0,614.0,78.0,-1.0,531.0,614.0,-1.0,234.0,531.0,-1.0,0.0,234.0,0.0
16346,12800.0,2.0,2.0,1.0,40.0,0.0,200.0,5898.0,0.0,245.0,5518.0,0.0,160.0,5273.0,0.0,161.0,4830.0,0.0,200.0,4815.0,0.0,161.0,4836.0,0.0
16347,2300.0,2.0,1.0,2.0,31.0,0.0,400.0,449.0,0.0,0.0,839.0,2.0,0.0,514.0,0.0,299.0,316.0,-1.0,255.0,299.0,-1.0,748.0,128.0,1.0
16348,800.0,1.0,2.0,2.0,27.0,1.0,0.0,647.0,2.0,120.0,625.0,2.0,0.0,722.0,2.0,0.0,693.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0
16349,700.0,1.0,3.0,2.0,39.0,0.0,52.0,313.0,0.0,47.0,360.0,0.0,89.0,395.0,0.0,20.0,477.0,2.0,20.0,484.0,2.0,0.0,490.0,0.0
16350,12100.0,1.0,1.0,3.0,51.0,0.0,2400.0,12069.0,0.0,3200.0,9225.0,0.0,421.0,12245.0,0.0,343.0,11648.0,0.0,348.0,9662.0,0.0,136.0,7724.0,1.0
16351,4100.0,1.0,2.0,2.0,28.0,1.0,183.0,0.0,-1.0,115.0,183.0,-1.0,314.0,99.0,-1.0,280.0,314.0,0.0,27.0,527.0,-1.0,27.0,27.0,0.0
16352,11600.0,2.0,1.0,2.0,26.0,-1.0,201.0,2230.0,0.0,201.0,319.0,0.0,357.0,284.0,-1.0,441.0,356.0,0.0,203.0,673.0,0.0,137.0,629.0,0.0
16353,1500.0,1.0,2.0,1.0,53.0,1.0,0.0,-6.0,-2.0,0.0,-22.0,-2.0,0.0,-37.0,-2.0,0.0,-53.0,-2.0,0.0,-68.0,-2.0,0.0,-84.0,1.0
16354,11900.0,1.0,2.0,1.0,31.0,-2.0,8.0,36.0,-1.0,62.0,8.0,-1.0,70.0,58.0,-1.0,156.0,70.0,-2.0,24.0,155.0,-1.0,162.0,24.0,0.0
16355,1100.0,2.0,1.0,2.0,24.0,0.0,62.0,1055.0,0.0,52.0,1099.0,0.0,52.0,1130.0,0.0,28.0,660.0,0.0,40.0,677.0,0.0,80.0,706.0,0.0
16356,8000.0,2.0,2.0,2.0,30.0,0.0,320.0,8165.0,0.0,222.0,7798.0,0.0,212.0,6146.0,0.0,183.0,5483.0,0.0,190.0,5400.0,0.0,197.0,5438.0,1.0
16357,12000.0,1.0,1.0,1.0,40.0,-1.0,0.0,284.0,2.0,0.0,284.0,2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
16358,8100.0,1.0,2.0,1.0,49.0,0.0,0.0,8206.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
16359,14400.0,2.0,2.0,1.0,38.0,-2.0,0.0,168.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
16360,1900.0,1.0,2.0,2.0,45.0,0.0,54.0,793.0,0.0,200.0,775.0,0.0,0.0,903.0,2.0,29.0,819.0,0.0,32.0,805.0,0.0,26.0,808.0,0.0
16361,1900.0,1.0,2.0,2.0,25.0,0.0,56.0,713.0,0.0,88.0,745.0,0.0,32.0,789.0,2.0,40.0,772.0,0.0,80.0,776.0,0.0,40.0,809.0,0.0
16362,10300.0,1.0,1.0,2.0,28.0,-1.0,461.0,3080.0,-1.0,537.0,461.0,-1.0,888.0,536.0,-1.0,2192.0,888.0,-1.0,2501.0,2192.0,-1.0,1517.0,2501.0,0.0
16363,7600.0,2.0,2.0,1.0,35.0,0.0,332.0,7511.0,0.0,356.0,7577.0,0.0,268.0,7682.0,0.0,268.0,7440.0,0.0,296.0,7546.0,0.0,276.0,7628.0,0.0
16364,2000.0,1.0,1.0,1.0,44.0,0.0,80.0,1406.0,0.0,75.0,1451.0,0.0,0.0,1486.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
16365,4900.0,1.0,2.0,2.0,34.0,0.0,138.0,1979.0,0.0,252.0,2084.0,0.0,120.0,2278.0,2.0,0.0,2337.0,2.0,84.0,2275.0,0.0,92.0,2317.0,1.0
16366,16100.0,1.0,2.0,1.0,35.0,0.0,240.0,8506.0,0.0,374.0,5953.0,0.0,400.0,5183.0,0.0,1964.0,2032.0,-1.0,80.0,1964.0,0.0,80.0,1624.0,0.0
16367,2900.0,2.0,3.0,2.0,42.0,0.0,560.0,2421.0,0.0,580.0,2437.0,0.0,241.0,2408.0,0.0,280.0,1005.0,0.0,320.0,989.0,0.0,200.0,1109.0,0.0
16368,7100.0,2.0,2.0,1.0,48.0,1.0,68.0,1437.0,2.0,52.0,1228.0,0.0,300.0,1102.0,0.0,45.0,1063.0,0.0,520.0,925.0,0.0,0.0,1227.0,0.0
16369,9300.0,1.0,2.0,1.0,40.0,0.0,376.0,12042.0,0.0,311.0,12213.0,0.0,310.0,8522.0,0.0,321.0,8650.0,0.0,262.0,8639.0,0.0,209.0,6968.0,1.0
16370,8100.0,1.0,2.0,2.0,23.0,1.0,0.0,4986.0,2.0,200.0,4376.0,0.0,80.0,2541.0,0.0,80.0,584.0,0.0,80.0,656.0,0.0,800.0,721.0,0.0
16371,4700.0,2.0,2.0,2.0,39.0,0.0,30.0,121.0,-1.0,15.0,15.0,-1.0,15.0,15.0,-1.0,15.0,15.0,-1.0,15.0,15.0,-1.0,21.0,15.0,0.0
16372,12500.0,2.0,1.0,1.0,48.0,-1.0,120.0,90.0,0.0,120.0,208.0,0.0,40.0,260.0,0.0,160.0,231.0,0.0,200.0,310.0,0.0,200.0,493.0,0.0
16373,1900.0,2.0,2.0,1.0,22.0,0.0,79.0,2034.0,0.0,86.0,1992.0,0.0,85.0,2000.0,0.0,42.0,2001.0,0.0,43.0,1182.0,0.0,43.0,1191.0,0.0
16374,4100.0,1.0,2.0,2.0,28.0,0.0,140.0,2904.0,0.0,140.0,2904.0,0.0,120.0,2973.0,0.0,160.0,3020.0,0.0,120.0,3130.0,0.0,120.0,3099.0,0.0
16375,8900.0,2.0,1.0,1.0,42.0,-1.0,304.0,8354.0,0.0,299.0,8506.0,0.0,284.0,8642.0,0.0,279.0,8372.0,0.0,266.0,8103.0,0.0,257.0,7823.0,0.0
16376,4100.0,2.0,1.0,1.0,36.0,0.0,352.0,3956.0,0.0,0.0,4097.0,2.0,144.0,3928.0,0.0,140.0,3888.0,0.0,148.0,3881.0,0.0,138.0,3878.0,1.0
16377,8100.0,2.0,1.0,1.0,41.0,-1.0,0.0,95.0,-1.0,0.0,0.0,-2.0,206.0,0.0,-1.0,0.0,206.0,-1.0,37.0,0.0,-1.0,0.0,37.0,0.0
16378,7900.0,1.0,3.0,1.0,34.0,-1.0,348.0,235.0,-1.0,138.0,346.0,-1.0,483.0,136.0,-1.0,889.0,481.0,-1.0,7.0,887.0,0.0,481.0,297.0,0.0
16379,18400.0,2.0,1.0,2.0,32.0,-2.0,514.0,535.0,-2.0,336.0,511.0,-2.0,822.0,335.0,-2.0,551.0,819.0,-2.0,1531.0,549.0,-2.0,1000.0,1524.0,0.0
16380,900.0,2.0,2.0,1.0,27.0,0.0,80.0,590.0,0.0,88.0,648.0,0.0,120.0,713.0,2.0,36.0,809.0,3.0,0.0,820.0,3.0,20.0,796.0,0.0
16381,7300.0,2.0,2.0,1.0,43.0,0.0,256.0,5567.0,0.0,240.0,5670.0,0.0,200.0,4887.0,0.0,180.0,4453.0,0.0,200.0,4556.0,0.0,168.0,4673.0,0.0
16382,11900.0,2.0,2.0,2.0,31.0,0.0,92.0,5325.0,0.0,0.0,1652.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,102.0,0.0,-1.0,1899.0,102.0,1.0
16383,8400.0,1.0,4.0,2.0,26.0,0.0,280.0,7879.0,0.0,800.0,8070.0,0.0,328.0,8765.0,0.0,284.0,8931.0,0.0,272.0,9114.0,0.0,280.0,9135.0,0.0
16384,13300.0,1.0,2.0,1.0,47.0,-1.0,508.0,37.0,-1.0,407.0,507.0,-1.0,2505.0,406.0,-1.0,78.0,2434.0,0.0,47.0,1678.0,0.0,4626.0,847.0,0.0
16385,1900.0,1.0,3.0,2.0,25.0,0.0,68.0,1881.0,0.0,53.0,1740.0,0.0,20.0,1291.0,0.0,43.0,1366.0,0.0,28.0,585.0,0.0,801.0,146.0,0.0
16386,4700.0,2.0,1.0,2.0,27.0,-1.0,28.0,129.0,-1.0,28.0,28.0,-1.0,427.0,28.0,-1.0,102.0,427.0,-1.0,0.0,387.0,2.0,400.0,373.0,0.0
16387,5900.0,2.0,2.0,1.0,35.0,0.0,200.0,4080.0,0.0,202.0,3725.0,0.0,103.0,3372.0,0.0,120.0,2999.0,0.0,120.0,2695.0,0.0,89.0,2417.0,1.0
16388,18100.0,2.0,1.0,2.0,33.0,-1.0,33.0,290.0,-1.0,706.0,32.0,-1.0,502.0,703.0,-1.0,1048.0,499.0,-1.0,925.0,1043.0,-1.0,100.0,919.0,0.0
16389,19300.0,2.0,2.0,1.0,35.0,-1.0,0.0,729.0,2.0,7285.0,441.0,-1.0,518.0,7285.0,-1.0,0.0,7558.0,2.0,360.0,7167.0,0.0,2000.0,7270.0,0.0
16390,18000.0,2.0,1.0,2.0,34.0,-2.0,22.0,60.0,-2.0,129.0,22.0,-2.0,0.0,129.0,-2.0,17.0,0.0,-2.0,7.0,17.0,-2.0,7.0,7.0,0.0
16391,2000.0,2.0,1.0,2.0,22.0,0.0,400.0,991.0,0.0,47.0,1342.0,0.0,80.0,1218.0,-1.0,0.0,80.0,-1.0,0.0,0.0,-2.0,0.0,0.0,1.0
16392,2100.0,1.0,2.0,1.0,32.0,1.0,0.0,2048.0,2.0,84.0,2004.0,0.0,72.0,2043.0,0.0,76.0,2029.0,0.0,84.0,2033.0,0.0,72.0,2034.0,0.0
16393,8100.0,2.0,2.0,1.0,27.0,0.0,60.0,1376.0,0.0,57.0,1078.0,0.0,40.0,1054.0,0.0,80.0,1077.0,0.0,80.0,1114.0,0.0,42.0,1175.0,0.0
16394,7300.0,1.0,3.0,2.0,42.0,0.0,268.0,7322.0,0.0,279.0,7300.0,0.0,281.0,7335.0,0.0,280.0,7321.0,0.0,240.0,5682.0,0.0,214.0,5703.0,0.0
16395,19900.0,2.0,1.0,1.0,29.0,0.0,41.0,335.0,0.0,223.0,350.0,-1.0,254.0,223.0,0.0,2.0,416.0,0.0,108.0,92.0,-1.0,186.0,108.0,0.0
16396,2000.0,1.0,2.0,1.0,37.0,0.0,80.0,1101.0,0.0,57.0,1155.0,0.0,46.0,1180.0,0.0,48.0,1157.0,0.0,40.0,1181.0,0.0,40.0,1173.0,0.0
16397,400.0,1.0,2.0,1.0,40.0,3.0,0.0,42.0,2.0,0.0,42.0,2.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,1.0
16398,3300.0,2.0,2.0,1.0,41.0,0.0,83.0,1485.0,0.0,66.0,1533.0,0.0,54.0,836.0,0.0,32.0,864.0,0.0,33.0,881.0,0.0,33.0,900.0,0.0
16399,10400.0,2.0,2.0,2.0,30.0,-2.0,7.0,178.0,-2.0,56.0,7.0,-2.0,40.0,56.0,-2.0,18.0,40.0,-2.0,234.0,17.0,-2.0,52.0,234.0,0.0
16400,3900.0,1.0,1.0,2.0,33.0,2.0,156.0,4053.0,0.0,240.0,4141.0,0.0,156.0,4019.0,0.0,164.0,4062.0,0.0,680.0,4030.0,0.0,150.0,4026.0,1.0
16401,800.0,1.0,3.0,2.0,24.0,0.0,0.0,680.0,0.0,860.0,-33.0,-1.0,24.0,799.0,0.0,24.0,783.0,0.0,24.0,807.0,0.0,0.0,800.0,0.0
16402,1900.0,1.0,3.0,1.0,37.0,0.0,120.0,1252.0,0.0,80.0,1339.0,0.0,80.0,1385.0,0.0,80.0,1429.0,0.0,80.0,1486.0,0.0,80.0,1535.0,0.0
16403,2500.0,1.0,2.0,1.0,26.0,0.0,80.0,1826.0,0.0,100.0,1704.0,0.0,80.0,1593.0,0.0,44.0,1573.0,0.0,48.0,1298.0,0.0,48.0,1269.0,0.0
16404,800.0,1.0,2.0,1.0,35.0,2.0,120.0,389.0,2.0,0.0,503.0,2.0,48.0,483.0,0.0,19.0,511.0,0.0,19.0,521.0,0.0,36.0,532.0,1.0
16405,2100.0,2.0,2.0,1.0,44.0,0.0,43.0,134.0,0.0,44.0,175.0,0.0,44.0,216.0,0.0,9.0,256.0,0.0,10.0,261.0,0.0,10.0,267.0,1.0
16406,1900.0,1.0,2.0,2.0,24.0,0.0,83.0,2094.0,0.0,42.0,2046.0,0.0,2155.0,158.0,-1.0,40.0,2101.0,0.0,37.0,1277.0,0.0,29.0,1171.0,0.0
16407,3200.0,1.0,2.0,2.0,32.0,0.0,800.0,1252.0,0.0,22.0,1498.0,-1.0,667.0,22.0,-1.0,859.0,667.0,-1.0,429.0,859.0,-1.0,400.0,429.0,0.0
16408,7200.0,2.0,3.0,2.0,29.0,0.0,279.0,7072.0,0.0,248.0,7171.0,0.0,150.0,7215.0,0.0,175.0,5284.0,0.0,181.0,5191.0,0.0,7.0,4989.0,0.0
16409,4800.0,2.0,2.0,1.0,27.0,-1.0,1184.0,371.0,-1.0,79.0,1184.0,-1.0,0.0,79.0,-1.0,0.0,0.0,-2.0,1686.0,0.0,-1.0,1054.0,434.0,0.0
16410,9700.0,2.0,1.0,2.0,25.0,1.0,0.0,850.0,2.0,760.0,826.0,0.0,17.0,1542.0,0.0,40.0,743.0,0.0,40.0,511.0,0.0,220.0,217.0,0.0
16411,7300.0,2.0,1.0,2.0,29.0,-2.0,71.0,181.0,-2.0,63.0,71.0,-2.0,0.0,63.0,-2.0,191.0,0.0,-2.0,0.0,191.0,-2.0,0.0,0.0,0.0
16412,6900.0,1.0,1.0,1.0,45.0,1.0,80.0,3398.0,2.0,80.0,3149.0,0.0,122.0,2735.0,0.0,80.0,2060.0,0.0,200.0,1358.0,0.0,80.0,1373.0,1.0
16413,8100.0,1.0,2.0,1.0,30.0,0.0,83.0,1839.0,0.0,156.0,1853.0,0.0,76.0,1901.0,2.0,76.0,1935.0,2.0,0.0,1975.0,2.0,209.0,1902.0,0.0
16414,9700.0,2.0,3.0,1.0,55.0,0.0,320.0,8647.0,0.0,440.0,8752.0,0.0,360.0,9041.0,0.0,280.0,9161.0,0.0,280.0,7154.0,0.0,288.0,7302.0,0.0
16415,12900.0,2.0,1.0,2.0,30.0,0.0,115.0,2438.0,0.0,67.0,2506.0,0.0,68.0,908.0,0.0,40.0,948.0,0.0,43.0,960.0,0.0,53.0,988.0,0.0
